ticker,name,market
패션플랫폼,225590,KOSDAQ
오에스피,368970,KOSDAQ
정원엔시스,045510,KOSDAQ
서산,079650,KOSDAQ
엔시트론,101400,KOSDAQ
BF랩스,139050,KOSDAQ
신라에스지,025870,KOSDAQ
한국정밀기계,101680,KOSDAQ
비츠로시스,054220,KOSDAQ
인콘,083640,KOSDAQ
아시아종묘,154030,KOSDAQ
스튜디오산타클로스,204630,KOSDAQ
토박스코리아,215480,KOSDAQ
알파녹스,043100,KOSDAQ
한탑,002680,KOSDAQ
세종메디칼,258830,KOSDAQ
인터엠,017250,KOSDAQ
삼성스팩9호,468510,KOSDAQ
클리노믹스,352770,KOSDAQ
소프트캠프,258790,KOSDAQ
신라섬유,001000,KOSDAQ
유비온,084440,KOSDAQ
대동금속,020400,KOSDAQ
피씨엘,241820,KOSDAQ
DGP,060900,KOSDAQ
파인테크닉스,106240,KOSDAQ
나노캠텍,091970,KOSDAQ
로스웰,900260,KOSDAQ
위니아,071460,KOSDAQ
핀텔,291810,KOSDAQ
파루,043200,KOSDAQ
오가닉티코스메틱,900300,KOSDAQ
에이치케이,044780,KOSDAQ
글로벌에스엠,900070,KOSDAQ
한국유니온제약,080720,KOSDAQ
한국정보공학,039740,KOSDAQ
비유테크놀러지,230980,KOSDAQ
에스디시스템,121890,KOSDAQ
티피씨글로벌,130740,KOSDAQ
에스앤더블류,103230,KOSDAQ
시지트로닉스,429270,KOSDAQ
이퓨쳐,134060,KOSDAQ
엔피케이,048830,KOSDAQ
와이오엠,066430,KOSDAQ
대호특수강,021040,KOSDAQ
이엘피,063760,KOSDAQ
빌리언스,044480,KOSDAQ
유안타제13호스팩,449020,KOSDAQ
앤씨앤,092600,KOSDAQ
네오리진,094860,KOSDAQ
케이피티유,054410,KOSDAQ
다산솔루에타,154040,KOSDAQ
이노진,344860,KOSDAQ
에스에스알,275630,KOSDAQ
세니젠,188260,KOSDAQ
국일신동,060480,KOSDAQ
삼진엘앤디,054090,KOSDAQ
THE E&M,089230,KOSDAQ
서울전자통신,027040,KOSDAQ
이노인스트루먼트,215790,KOSDAQ
애드바이오텍,179530,KOSDAQ
세진티에스,067770,KOSDAQ
대신밸런스제15호스팩,457390,KOSDAQ
골드앤에스,035290,KOSDAQ
까스텔바작,308100,KOSDAQ
스타플렉스,115570,KOSDAQ
엔에이치스팩26호,439410,KOSDAQ
누리플랜,069140,KOSDAQ
원풍물산,008290,KOSDAQ
유아이디,069330,KOSDAQ
알톤,123750,KOSDAQ
대산F&B,065150,KOSDAQ
엔에이치스팩30호,466910,KOSDAQ
케스피온,079190,KOSDAQ
웰킵스하이텍,043590,KOSDAQ
세동,053060,KOSDAQ
SGA,049470,KOSDAQ
디모아,016670,KOSDAQ
에스아이리소스,065420,KOSDAQ
디에이치엑스컴퍼니,031860,KOSDAQ
베셀,177350,KOSDAQ
육일씨엔에쓰,191410,KOSDAQ
씨엑스아이,900120,KOSDAQ
에프알텍,073540,KOSDAQ
더코디,224060,KOSDAQ
웹스,196700,KOSDAQ
엘디티,096870,KOSDAQ
벨로크,424760,KOSDAQ
드래곤플라이,030350,KOSDAQ
디지아이,043360,KOSDAQ
상지건설,042940,KOSDAQ
엔에이치스팩27호,440820,KOSDAQ
미래에셋비전스팩7호,482680,KOSDAQ
미래에셋비전스팩4호,477380,KOSDAQ
인베니아,079950,KOSDAQ
대신밸런스제18호스팩,478780,KOSDAQ
더테크놀로지,043090,KOSDAQ
플루토스,019570,KOSDAQ
노블엠앤비,106520,KOSDAQ
뉴보텍,060260,KOSDAQ
대신밸런스제16호스팩,457630,KOSDAQ
KB제26호스팩,458320,KOSDAQ
아이엠,101390,KOSDAQ
스타코링크,060240,KOSDAQ
케이엠제약,225430,KOSDAQ
메디콕스,054180,KOSDAQ
에이치엠씨제7호스팩,477340,KOSDAQ
퀀텀온,227100,KOSDAQ
하나28호스팩,454750,KOSDAQ
하나30호스팩,469880,KOSDAQ
대신밸런스제14호스팩,442310,KOSDAQ
신영스팩8호,430220,KOSDAQ
한솔인티큐브,070590,KOSDAQ
유안타제15호스팩,473050,KOSDAQ
예선테크,250930,KOSDAQ
한국제15호스팩,479880,KOSDAQ
미래에셋비전스팩6호,478440,KOSDAQ
오늘이엔엠,192410,KOSDAQ
비케이홀딩스,050090,KOSDAQ
파커스,065690,KOSDAQ
키움제11호스팩,489480,KOSDAQ
대신밸런스제17호스팩,471050,KOSDAQ
엔에이치스팩31호,481890,KOSDAQ
KB제29호스팩,478390,KOSDAQ
하나26호스팩,446750,KOSDAQ
디비금융제13호스팩,489730,KOSDAQ
에이디칩스,054630,KOSDAQ
키움제8호스팩,446840,KOSDAQ
한국제14호스팩,477530,KOSDAQ
교보16호스팩,482520,KOSDAQ
KB제31호스팩,492220,KOSDAQ
삼영이엔씨,065570,KOSDAQ
유안타제10호스팩,435380,KOSDAQ
DB금융스팩12호,477760,KOSDAQ
하나27호스팩,448370,KOSDAQ
KD,044180,KOSDAQ
광진실업,026910,KOSDAQ
신영스팩9호,445970,KOSDAQ
장원테크,174880,KOSDAQ
KB제28호스팩,476470,KOSDAQ
신한제12호스팩,474660,KOSDAQ
대신밸런스제19호스팩,482690,KOSDAQ
하나31호스팩,469900,KOSDAQ
하나29호스팩,454640,KOSDAQ
신한제14호스팩,487360,KOSDAQ
바이온,032980,KOSDAQ
DB금융스팩11호,456440,KOSDAQ
미래에셋비전스팩5호,477470,KOSDAQ
유안타제9호스팩,430700,KOSDAQ
큐로홀딩스,051780,KOSDAQ
유안타제16호스팩,474490,KOSDAQ
올리패스,244460,KOSDAQ
엔에이치스팩24호,437780,KOSDAQ
미래에셋비전스팩2호,446190,KOSDAQ
KB제30호스팩,486630,KOSDAQ
유안타제11호스팩,444920,KOSDAQ
미래에셋비전스팩3호,448830,KOSDAQ
상상인제4호스팩,452670,KOSDAQ
유안타제17호스팩,493790,KOSDAQ
교보17호스팩,489210,KOSDAQ
하이제8호스팩,450050,KOSDAQ
에스케이증권제9호스팩,455910,KOSDAQ
한화플러스제4호스팩,455310,KOSDAQ
이베스트스팩6호,478110,KOSDAQ
유안타제12호스팩,446150,KOSDAQ
해성산업1우,03481K,KOSDAQ
신영스팩10호,472220,KOSDAQ
IBKS제22호스팩,448760,KOSDAQ
유진스팩11호,488060,KOSDAQ
IBKS제20호스팩,439730,KOSDAQ
유안타제14호스팩,450940,KOSDAQ
IBKS제21호스팩,442770,KOSDAQ
하나34호스팩,484130,KOSDAQ
KB제25호스팩,455250,KOSDAQ
비엔케이제1호스팩,445360,KOSDAQ
키움제7호스팩,433530,KOSDAQ
IBKS제23호스팩,467930,KOSDAQ
한국제13호스팩,464440,KOSDAQ
한국제12호스팩,458610,KOSDAQ
IBKS제24호스팩,469480,KOSDAQ
교보14호스팩,456490,KOSDAQ
에스케이증권제13호스팩,473950,KOSDAQ
유진스팩10호,468760,KOSDAQ
에이치엠씨제6호스팩,462020,KOSDAQ
교보13호스팩,440790,KOSDAQ
신한제15호스팩,487830,KOSDAQ
키움제10호스팩,487720,KOSDAQ
비엔케이제2호스팩,473370,KOSDAQ
에스케이증권제11호스팩,472230,KOSDAQ
신한제10호스팩,418210,KOSDAQ
교보15호스팩,465320,KOSDAQ
키움제6호스팩,413600,KOSDAQ
에스케이증권제8호스팩,435870,KOSDAQ
하나33호스팩,475250,KOSDAQ
신한제13호스팩,474930,KOSDAQ
유진스팩9호,442130,KOSDAQ
엠에프엠코리아,323230,KOSDAQ
에스케이증권제10호스팩,457940,KOSDAQ
하나32호스팩,475240,KOSDAQ
473000,에스케이증권제12호스팩,KOSDAQ
079970,투비소프트,KOSDAQ
023460,CNH,KOSDAQ
032685,소프트센우,KOSDAQ
021045,대호특수강우,KOSDAQ
479960,위너스,KOSDAQ
486990,노타,KOSDAQ
